ym,lawd_cd,sgg_nm,housing_type,deal_type,n_deals,n_cancelled,n_jeonse,n_wolse,n_new,n_renew,median_amount_manwon,median_price_per_pyeong,avg_area_m2,avg_build_year
2023-06,11380,은평구,아파트,매매,121,8,0,0,0,0,75500.0,3504.0,76.75,2011.0
2023-06,11380,은평구,아파트,전월세,882,0,645,237,613,122,38000.0,1833.0,68.05,2015.0
2023-06,11380,은평구,연립다세대,매매,166,7,0,0,0,0,27425.0,2168.0,44.3,2007.0
2023-06,11380,은평구,연립다세대,전월세,724,0,443,281,448,123,13000.0,1002.0,43.02,2007.0
2023-06,11410,서대문구,아파트,매매,130,2,0,0,0,0,86200.0,3850.0,78.23,2006.0
2023-06,11410,서대문구,아파트,전월세,623,0,371,252,370,150,35000.0,1716.0,69.3,2008.0
2023-06,11410,서대문구,연립다세대,매매,42,4,0,0,0,0,30550.0,1863.0,52.18,2004.0
2023-06,11410,서대문구,연립다세대,전월세,320,0,136,184,233,48,9750.0,766.0,44.22,2005.0
2023-06,11440,마포구,아파트,매매,169,7,0,0,0,0,114000.0,5703.0,74.65,2006.0
2023-06,11440,마포구,아파트,전월세,1390,0,543,847,935,245,20000.0,1587.0,55.52,2011.0
2023-06,11440,마포구,연립다세대,매매,71,4,0,0,0,0,38000.0,3132.0,41.16,2006.0
2023-06,11440,마포구,연립다세대,전월세,648,0,356,292,422,130,14500.0,1336.0,36.13,2008.0
2023-06,11470,양천구,아파트,매매,172,6,0,0,0,0,112750.0,4852.0,81.4,2000.0
2023-06,11470,양천구,아파트,전월세,1041,0,738,303,608,245,35000.0,1719.0,75.38,1999.0
2023-06,11470,양천구,연립다세대,매매,111,2,0,0,0,0,24500.0,1904.0,43.2,2004.0
2023-06,11470,양천구,연립다세대,전월세,534,0,330,204,321,106,13000.0,969.0,41.84,2006.0
2023-06,11500,강서구,아파트,매매,203,5,0,0,0,0,75000.0,3734.0,73.25,2003.0
2023-06,11500,강서구,아파트,전월세,1519,0,858,661,925,312,23000.0,1556.0,60.37,2007.0
2023-06,11500,강서구,연립다세대,매매,187,7,0,0,0,0,24700.0,1775.0,43.63,2008.0
2023-06,11500,강서구,연립다세대,전월세,854,0,518,336,536,158,14500.0,1044.0,39.81,2009.0
2023-06,11530,구로구,아파트,매매,133,7,0,0,0,0,62500.0,3072.0,68.3,2002.0
2023-06,11530,구로구,아파트,전월세,803,0,448,355,458,148,25500.0,1204.0,61.81,2004.0
2023-06,11530,구로구,연립다세대,매매,84,4,0,0,0,0,28250.0,1971.0,45.88,2008.0
2023-06,11530,구로구,연립다세대,전월세,331,0,149,182,178,40,8000.0,711.0,41.88,2006.0
2023-06,11545,금천구,아파트,매매,58,3,0,0,0,0,55000.0,2448.0,69.6,2005.0
2023-06,11545,금천구,아파트,전월세,401,0,162,239,211,114,19500.0,1107.0,58.23,2009.0
2023-06,11545,금천구,연립다세대,매매,62,2,0,0,0,0,26900.0,2054.0,45.17,2010.0
2023-06,11545,금천구,연립다세대,전월세,269,0,123,146,183,31,11500.0,875.0,37.83,2012.0
2023-06,11560,영등포구,아파트,매매,292,14,0,0,0,0,77022.0,4235.0,57.49,2007.0
2023-06,11560,영등포구,아파트,전월세,899,0,564,335,552,211,38000.0,1824.0,72.01,2001.0
2023-06,11560,영등포구,연립다세대,매매,36,1,0,0,0,0,19000.0,2130.0,32.2,2007.0
2023-06,11560,영등포구,연립다세대,전월세,279,0,147,132,195,49,20000.0,2088.0,31.39,2014.0
2023-06,11590,동작구,아파트,매매,132,5,0,0,0,0,99000.0,4353.0,79.09,2004.0
2023-06,11590,동작구,아파트,전월세,806,0,523,283,478,201,45000.0,1962.0,76.59,2006.0
2023-06,11590,동작구,연립다세대,매매,90,4,0,0,0,0,37970.0,2686.0,48.11,2005.0
2023-06,11590,동작구,연립다세대,전월세,460,0,216,244,319,72,14000.0,1157.0,39.88,2009.0
2023-06,11620,관악구,아파트,매매,95,5,0,0,0,0,73500.0,3300.0,74.92,2002.0
2023-06,11620,관악구,아파트,전월세,610,0,307,303,329,119,23500.0,1273.0,61.32,2006.0
2023-06,11620,관악구,연립다세대,매매,166,10,0,0,0,0,27675.0,2374.0,41.09,2010.0
2023-06,11620,관악구,연립다세대,전월세,473,0,222,251,316,54,13000.0,1082.0,38.22,2007.0
2023-06,11650,서초구,아파트,매매,185,7,0,0,0,0,199000.0,7713.0,85.57,2002.0
2023-06,11650,서초구,아파트,전월세,1906,0,966,940,1315,406,51900.0,2156.0,80.53,2009.0
2023-06,11650,서초구,연립다세대,매매,72,3,0,0,0,0,52250.0,4738.0,49.78,2009.0
2023-06,11650,서초구,연립다세대,전월세,655,0,353,302,411,158,21000.0,1715.0,45.18,2008.0
2023-06,11680,강남구,아파트,매매,252,22,0,0,0,0,216250.0,9176.0,86.3,1999.0
2023-06,11680,강남구,아파트,전월세,2379,0,1177,1202,1494,554,48000.0,2250.0,75.58,2005.0
2023-06,11680,강남구,연립다세대,매매,42,18,0,0,0,0,52000.0,5128.0,53.5,2006.0
2023-06,11680,강남구,연립다세대,전월세,580,0,253,327,399,113,15000.0,1480.0,41.76,2007.0
2023-06,11710,송파구,아파트,매매,286,14,0,0,0,0,150000.0,6299.0,79.21,2003.0
2023-06,11710,송파구,아파트,전월세,1535,0,941,594,825,486,50000.0,2147.0,78.1,2003.0
2023-06,11710,송파구,연립다세대,매매,111,2,0,0,0,0,33350.0,2841.0,42.06,2008.0
2023-06,11710,송파구,연립다세대,전월세,1469,0,564,905,804,359,12500.0,1081.0,39.78,2009.0
2023-06,11740,강동구,아파트,매매,228,16,0,0,0,0,113000.0,4951.0,72.61,2009.0
2023-06,11740,강동구,아파트,전월세,1477,0,839,638,733,301,29000.0,1556.0,63.42,2010.0
2023-06,11740,강동구,연립다세대,매매,108,6,0,0,0,0,35000.0,2932.0,42.59,2012.0
2023-06,11740,강동구,연립다세대,전월세,620,0,319,301,371,115,16000.0,1370.0,38.03,2012.0
2023-06,41111,수원시 장안구,아파트,매매,162,4,0,0,0,0,41450.0,1971.0,74.05,2002.0
2023-06,41111,수원시 장안구,아파트,전월세,497,0,366,131,376,72,23000.0,1157.0,69.33,2006.0
2023-06,41111,수원시 장안구,연립다세대,매매,63,5,0,0,0,0,15300.0,1022.0,50.53,1995.0
2023-06,41111,수원시 장안구,연립다세대,전월세,175,0,86,89,124,19,5000.0,593.0,36.35,2007.0
2023-06,41113,수원시 권선구,아파트,매매,248,16,0,0,0,0,42000.0,1986.0,73.19,2007.0
2023-06,41113,수원시 권선구,아파트,전월세,972,0,396,576,462,354,11020.0,711.0,63.97,2012.0
2023-06,41113,수원시 권선구,연립다세대,매매,54,3,0,0,0,0,15400.0,845.0,52.82,2001.0
2023-06,41113,수원시 권선구,연립다세대,전월세,268,0,122,146,178,28,7250.0,576.0,44.2,2010.0
2023-06,41115,수원시 팔달구,아파트,매매,92,5,0,0,0,0,50250.0,2323.0,66.92,2004.0
2023-06,41115,수원시 팔달구,아파트,전월세,473,0,319,154,343,65,22644.0,1239.0,62.52,2011.0
2023-06,41115,수원시 팔달구,연립다세대,매매,34,6,0,0,0,0,16200.0,1061.0,49.4,2004.0
2023-06,41115,수원시 팔달구,연립다세대,전월세,189,0,91,98,127,30,6000.0,644.0,33.16,2011.0
2023-06,41117,수원시 영통구,아파트,매매,465,19,0,0,0,0,55000.0,2393.0,76.58,2005.0
2023-06,41117,수원시 영통구,아파트,전월세,1249,0,836,413,797,302,23000.0,1196.0,71.23,2005.0
2023-06,41117,수원시 영통구,연립다세대,매매,12,0,0,0,0,0,87500.0,3157.0,86.86,2007.0
2023-06,41117,수원시 영통구,연립다세대,전월세,80,0,30,50,48,22,5000.0,506.0,46.98,2011.0
2023-06,41131,성남시 수정구,아파트,매매,86,5,0,0,0,0,99100.0,4272.0,80.74,2013.0
2023-06,41131,성남시 수정구,아파트,전월세,1274,0,428,846,284,362,5332.0,379.0,58.65,2017.0
2023-06,41131,성남시 수정구,연립다세대,매매,47,1,0,0,0,0,24876.0,1623.0,52.09,1997.0
2023-06,41131,성남시 수정구,연립다세대,전월세,104,0,77,27,61,22,12800.0,991.0,55.3,2000.0
2023-06,41133,성남시 중원구,아파트,매매,57,2,0,0,0,0,63500.0,2886.0,70.2,2006.0
2023-06,41133,성남시 중원구,아파트,전월세,287,0,192,95,176,57,25000.0,1380.0,64.94,2005.0
2023-06,41133,성남시 중원구,연립다세대,매매,40,1,0,0,0,0,26250.0,1621.0,49.75,1998.0
2023-06,41133,성남시 중원구,연립다세대,전월세,223,0,165,58,141,39,12070.0,912.0,48.18,1998.0
2023-06,41135,성남시 분당구,아파트,매매,390,7,0,0,0,0,118000.0,4682.0,85.19,1997.0
2023-06,41135,성남시 분당구,아파트,전월세,1623,0,1027,596,831,521,42558.0,2012.0,77.74,1999.0
2023-06,41135,성남시 분당구,연립다세대,매매,16,1,0,0,0,0,64500.0,3226.0,74.51,2005.0
2023-06,41135,성남시 분당구,연립다세대,전월세,116,0,82,34,75,24,33300.0,1540.0,84.38,2001.0
2023-06,41150,의정부시,아파트,매매,327,14,0,0,0,0,32000.0,1511.0,69.74,2008.0
2023-06,41150,의정부시,아파트,전월세,1014,0,570,444,684,151,13000.0,774.0,61.45,2009.0
2023-06,41150,의정부시,연립다세대,매매,43,0,0,0,0,0,14000.0,1004.0,44.18,2003.0
2023-06,41150,의정부시,연립다세대,전월세,145,0,92,53,90,17,9000.0,638.0,48.36,2001.0
2023-06,41171,안양시 만안구,아파트,매매,114,5,0,0,0,0,52650.0,2522.0,69.13,2005.0
2023-06,41171,안양시 만안구,아파트,전월세,312,0,233,79,185,86,29000.0,1398.0,67.66,2008.0
2023-06,41171,안양시 만안구,연립다세대,매매,50,4,0,0,0,0,22400.0,1539.0,49.25,2002.0
2023-06,41171,안양시 만안구,연립다세대,전월세,170,0,110,60,101,28,11525.0,949.0,42.12,2001.0
2023-06,41173,안양시 동안구,아파트,매매,251,12,0,0,0,0,64000.0,3074.0,71.39,2001.0
2023-06,41173,안양시 동안구,아파트,전월세,997,0,698,299,552,269,28000.0,1607.0,63.58,2000.0
2023-06,41173,안양시 동안구,연립다세대,매매,22,2,0,0,0,0,27100.0,2394.0,41.18,1994.0
2023-06,41173,안양시 동안구,연립다세대,전월세,138,0,94,44,71,34,13000.0,1085.0,42.77,1996.0
2023-06,41192,부천시 원미구,아파트,매매,221,17,0,0,0,0,48400.0,2177.0,72.95,2001.0
2023-06,41192,부천시 원미구,아파트,전월세,669,0,445,224,448,143,20000.0,1255.0,63.12,1999.0
2023-06,41192,부천시 원미구,연립다세대,매매,85,1,0,0,0,0,18000.0,1258.0,46.82,2005.0
2023-06,41192,부천시 원미구,연립다세대,전월세,192,0,90,102,154,29,5250.0,334.0,41.95,2002.0
2023-06,41194,부천시 소사구,아파트,매매,143,6,0,0,0,0,49000.0,2103.0,72.26,2006.0
2023-06,41194,부천시 소사구,아파트,전월세,406,0,234,172,300,83,18000.0,944.0,66.78,2008.0
2023-06,41194,부천시 소사구,연립다세대,매매,68,3,0,0,0,0,16000.0,1201.0,47.7,2004.0
2023-06,41194,부천시 소사구,연립다세대,전월세,108,0,72,36,79,26,10000.0,721.0,47.96,2000.0
2023-06,41196,부천시 오정구,아파트,매매,42,4,0,0,0,0,33800.0,1839.0,58.85,2002.0
2023-06,41196,부천시 오정구,아파트,전월세,146,0,96,50,105,31,13000.0,830.0,60.27,1999.0
2023-06,41196,부천시 오정구,연립다세대,매매,88,4,0,0,0,0,14000.0,1058.0,45.69,1999.0
2023-06,41196,부천시 오정구,연립다세대,전월세,203,0,108,95,156,37,6000.0,568.0,43.25,1997.0
2023-06,41210,광명시,아파트,매매,178,7,0,0,0,0,63750.0,3192.0,66.61,2002.0
2023-06,41210,광명시,아파트,전월세,857,0,616,241,494,248,26000.0,1456.0,63.05,2001.0
2023-06,41210,광명시,연립다세대,매매,49,5,0,0,0,0,31000.0,2041.0,48.15,1998.0
2023-06,41210,광명시,연립다세대,전월세,116,0,79,37,74,23,14500.0,1024.0,47.58,1999.0
2023-06,41220,평택시,아파트,매매,625,23,0,0,0,0,34000.0,1496.0,72.36,2012.0
2023-06,41220,평택시,아파트,전월세,1841,0,863,978,1078,411,10000.0,546.0,61.05,2012.0
2023-06,41220,평택시,연립다세대,매매,74,6,0,0,0,0,9900.0,605.0,62.81,2000.0
2023-06,41220,평택시,연립다세대,전월세,240,0,59,181,175,25,500.0,60.0,41.17,2010.0
2023-06,41250,동두천시,아파트,매매,68,2,0,0,0,0,18400.0,893.0,71.64,2004.0
2023-06,41250,동두천시,아파트,전월세,155,0,106,49,92,21,11000.0,583.0,63.93,2003.0
2023-06,41250,동두천시,연립다세대,매매,22,3,0,0,0,0,5750.0,359.0,52.95,2001.0
2023-06,41250,동두천시,연립다세대,전월세,33,0,15,18,16,1,1000.0,131.0,50.92,2004.0
2023-06,41271,안산시 상록구,아파트,매매,122,5,0,0,0,0,41000.0,1823.0,77.97,2002.0
2023-06,41271,안산시 상록구,아파트,전월세,374,0,250,124,265,58,15000.0,822.0,68.82,1997.0
2023-06,41271,안산시 상록구,연립다세대,매매,202,23,0,0,0,0,14250.0,869.0,49.66,2011.0
2023-06,41271,안산시 상록구,연립다세대,전월세,368,0,141,227,235,25,2000.0,143.0,44.79,2009.0
2023-06,41273,안산시 단원구,아파트,매매,246,17,0,0,0,0,42350.0,1922.0,68.74,2005.0
2023-06,41273,안산시 단원구,아파트,전월세,735,0,464,271,479,164,17500.0,980.0,59.29,2009.0
2023-06,41273,안산시 단원구,연립다세대,매매,70,4,0,0,0,0,18850.0,1140.0,56.84,2009.0
2023-06,41273,안산시 단원구,연립다세대,전월세,191,0,70,121,120,21,1000.0,108.0,43.15,2006.0
2023-06,41281,고양시 덕양구,아파트,매매,346,11,0,0,0,0,45675.0,2028.0,72.74,2004.0
2023-06,41281,고양시 덕양구,아파트,전월세,1028,0,605,423,528,256,19000.0,1044.0,65.38,2006.0
2023-06,41281,고양시 덕양구,연립다세대,매매,83,0,0,0,0,0,13000.0,1111.0,43.95,2005.0
2023-06,41281,고양시 덕양구,연립다세대,전월세,198,0,98,100,134,24,9000.0,604.0,52.77,2006.0
2023-06,41285,고양시 일산동구,아파트,매매,142,7,0,0,0,0,48750.0,1844.0,89.32,2003.0
2023-06,41285,고양시 일산동구,아파트,전월세,626,0,373,253,400,125,20000.0,1022.0,79.27,2004.0
2023-06,41285,고양시 일산동구,연립다세대,매매,28,5,0,0,0,0,20500.0,1257.0,65.42,2012.0
2023-06,41285,고양시 일산동구,연립다세대,전월세,88,0,47,41,54,13,11000.0,665.0,69.45,2008.0
2023-06,41287,고양시 일산서구,아파트,매매,231,17,0,0,0,0,39500.0,1685.0,83.48,1999.0
2023-06,41287,고양시 일산서구,아파트,전월세,937,0,688,249,580,235,22000.0,1019.0,79.85,1999.0
2023-06,41287,고양시 일산서구,연립다세대,매매,8,0,0,0,0,0,17250.0,1119.0,57.58,2013.0
2023-06,41287,고양시 일산서구,연립다세대,전월세,42,0,29,13,27,5,12750.0,747.0,60.35,2005.0
2023-06,41290,과천시,아파트,매매,60,5,0,0,0,0,140000.0,6508.0,76.83,2007.0
2023-06,41290,과천시,아파트,전월세,312,0,189,123,185,106,50000.0,1945.0,79.05,2013.0
2023-06,41290,과천시,연립다세대,매매,11,0,0,0,0,0,55000.0,2874.0,66.36,2015.0
2023-06,41290,과천시,연립다세대,전월세,74,0,50,24,52,12,30000.0,1713.0,61.4,2015.0
2023-06,41310,구리시,아파트,매매,74,1,0,0,0,0,61900.0,2817.0,72.53,2007.0
2023-06,41310,구리시,아파트,전월세,430,0,299,131,261,102,26000.0,1324.0,69.89,2003.0
2023-06,41310,구리시,연립다세대,매매,14,1,0,0,0,0,26900.0,2445.0,41.19,1997.0
2023-06,41310,구리시,연립다세대,전월세,71,0,51,20,33,20,12000.0,849.0,51.01,1996.0
2023-06,41360,남양주시,아파트,매매,433,14,0,0,0,0,44000.0,1716.0,84.47,2009.0
2023-06,41360,남양주시,아파트,전월세,1875,0,1102,773,912,537,19608.0,825.0,73.83,2011.0
2023-06,41360,남양주시,연립다세대,매매,85,8,0,0,0,0,14000.0,829.0,54.74,2001.0
2023-06,41360,남양주시,연립다세대,전월세,267,0,139,128,186,23,8000.0,504.0,56.37,2003.0
2023-06,41370,오산시,아파트,매매,182,13,0,0,0,0,35000.0,1437.0,77.15,2009.0
2023-06,41370,오산시,아파트,전월세,531,0,253,278,268,80,9000.0,555.0,62.69,2008.0
2023-06,41370,오산시,연립다세대,매매,51,2,0,0,0,0,6150.0,1075.0,41.63,2008.0
2023-06,41370,오산시,연립다세대,전월세,121,0,48,73,82,5,3000.0,170.0,35.14,2012.0
2023-06,41390,시흥시,아파트,매매,502,14,0,0,0,0,35150.0,1613.0,70.98,2007.0
2023-06,41390,시흥시,아파트,전월세,1711,0,752,959,849,613,15935.0,738.0,67.84,2011.0
2023-06,41390,시흥시,연립다세대,매매,54,2,0,0,0,0,12000.0,888.0,50.03,2000.0
2023-06,41390,시흥시,연립다세대,전월세,194,0,92,102,143,16,4000.0,315.0,40.09,2006.0
2023-06,41410,군포시,아파트,매매,221,10,0,0,0,0,40500.0,2180.0,67.74,2000.0
2023-06,41410,군포시,아파트,전월세,573,0,410,163,356,114,18000.0,1193.0,62.48,1997.0
2023-06,41410,군포시,연립다세대,매매,26,2,0,0,0,0,17850.0,1493.0,44.07,2000.0
2023-06,41410,군포시,연립다세대,전월세,102,0,59,43,68,15,10000.0,718.0,41.64,1999.0
2023-06,41430,의왕시,아파트,매매,113,9,0,0,0,0,58500.0,2520.0,77.39,2006.0
2023-06,41430,의왕시,아파트,전월세,831,0,298,533,248,136,29987.0,1653.0,67.47,2013.0
2023-06,41430,의왕시,연립다세대,매매,15,1,0,0,0,0,23850.0,1826.0,46.54,2000.0
2023-06,41430,의왕시,연립다세대,전월세,62,0,44,18,31,11,13000.0,1013.0,48.16,2011.0
2023-06,41450,하남시,아파트,매매,290,9,0,0,0,0,77250.0,3440.0,76.44,2012.0
2023-06,41450,하남시,아파트,전월세,1077,0,723,354,509,370,40000.0,1654.0,78.43,2014.0
2023-06,41450,하남시,연립다세대,매매,4,0,0,0,0,0,29250.0,1858.0,71.42,2012.0
2023-06,41450,하남시,연립다세대,전월세,52,0,39,13,31,10,19450.0,1273.0,62.07,2011.0
2023-06,41461,용인시 처인구,아파트,매매,133,6,0,0,0,0,30400.0,1439.0,71.55,2008.0
2023-06,41461,용인시 처인구,아파트,전월세,402,0,255,147,307,43,17500.0,786.0,70.74,2014.0
2023-06,41461,용인시 처인구,연립다세대,매매,108,4,0,0,0,0,11000.0,830.0,49.38,2006.0
2023-06,41461,용인시 처인구,연립다세대,전월세,184,0,71,113,134,25,2000.0,133.0,47.87,2005.0
2023-06,41463,용인시 기흥구,아파트,매매,376,14,0,0,0,0,52000.0,1977.0,88.02,2009.0
2023-06,41463,용인시 기흥구,아파트,전월세,1265,0,773,492,701,286,27000.0,1055.0,81.28,2008.0
2023-06,41463,용인시 기흥구,연립다세대,매매,47,2,0,0,0,0,9415.0,1328.0,51.34,2012.0
2023-06,41463,용인시 기흥구,연립다세대,전월세,129,0,71,58,95,13,10000.0,780.0,54.39,2011.0
2023-06,41465,용인시 수지구,아파트,매매,446,17,0,0,0,0,71000.0,2813.0,90.9,2006.0
2023-06,41465,용인시 수지구,아파트,전월세,1098,0,766,332,590,362,39000.0,1543.0,89.57,2005.0
2023-06,41465,용인시 수지구,연립다세대,매매,13,0,0,0,0,0,28200.0,2046.0,45.17,2018.0
2023-06,41465,용인시 수지구,연립다세대,전월세,87,0,42,45,54,20,10000.0,1200.0,39.37,2012.0
2023-06,41480,파주시,아파트,매매,350,15,0,0,0,0,36950.0,1381.0,82.0,2009.0
2023-06,41480,파주시,아파트,전월세,1599,0,503,1096,524,292,11000.0,542.0,67.53,2014.0
2023-06,41480,파주시,연립다세대,매매,56,1,0,0,0,0,17500.0,883.0,52.58,2011.0
2023-06,41480,파주시,연립다세대,전월세,121,0,53,68,83,6,4800.0,195.0,55.11,2012.0
2023-06,41500,이천시,아파트,매매,99,7,0,0,0,0,20700.0,994.0,70.44,2003.0
2023-06,41500,이천시,아파트,전월세,376,0,181,195,190,101,8000.0,572.0,60.59,2009.0
2023-06,41500,이천시,연립다세대,매매,39,2,0,0,0,0,9989.0,560.0,61.86,2006.0
2023-06,41500,이천시,연립다세대,전월세,112,0,41,71,82,7,1000.0,75.0,42.65,2010.0
2023-06,41550,안성시,아파트,매매,160,8,0,0,0,0,16144.0,933.0,63.46,2006.0
2023-06,41550,안성시,아파트,전월세,469,0,262,207,260,87,10000.0,579.0,63.04,2007.0
2023-06,41550,안성시,연립다세대,매매,13,0,0,0,0,0,7000.0,401.0,59.43,1993.0
2023-06,41550,안성시,연립다세대,전월세,42,0,8,34,29,4,1000.0,64.0,42.98,2013.0
2023-06,41570,김포시,아파트,매매,428,16,0,0,0,0,42800.0,1749.0,82.57,2013.0
2023-06,41570,김포시,아파트,전월세,1310,0,663,647,641,254,15921.0,680.0,72.96,2014.0
2023-06,41570,김포시,연립다세대,매매,20,1,0,0,0,0,9900.0,641.0,59.07,2004.0
2023-06,41570,김포시,연립다세대,전월세,111,0,56,55,75,13,9000.0,545.0,64.4,2010.0
2023-06,41591,화성시 만세구,아파트,매매,118,3,0,0,0,0,35150.0,1450.0,79.08,2013.0
2023-06,41591,화성시 만세구,아파트,전월세,660,0,323,337,188,47,10663.0,570.0,65.41,2017.0
2023-06,41591,화성시 만세구,연립다세대,매매,37,1,0,0,0,0,13400.0,669.0,61.17,2008.0
2023-06,41591,화성시 만세구,연립다세대,전월세,41,0,13,28,35,1,1000.0,90.0,48.94,2013.0
2023-06,41593,화성시 효행구,아파트,매매,93,2,0,0,0,0,30700.0,1229.0,75.26,2009.0
2023-06,41593,화성시 효행구,아파트,전월세,514,0,150,364,192,251,14690.0,646.0,71.48,2016.0
2023-06,41593,화성시 효행구,연립다세대,매매,14,1,0,0,0,0,9500.0,452.0,54.29,2001.0
2023-06,41593,화성시 효행구,연립다세대,전월세,31,0,5,26,25,3,1000.0,93.0,55.37,2011.0
2023-06,41595,화성시 병점구,아파트,매매,173,8,0,0,0,0,35000.0,1450.0,78.4,2008.0
2023-06,41595,화성시 병점구,아파트,전월세,652,0,313,339,408,150,13310.0,798.0,69.68,2012.0
2023-06,41595,화성시 병점구,연립다세대,매매,8,0,0,0,0,0,8700.0,655.0,45.8,1992.0
2023-06,41595,화성시 병점구,연립다세대,전월세,92,0,48,44,57,17,6000.0,878.0,28.13,2014.0
